rank,player_id,player_name,team_id,A_historical,A_with_reputation,B_recent_era,C_stats_assisted,D_high,D_low,D_medium,FINAL_ENSEMBLE,structural_break_sensitivity,model_disagreement_range,reputation_effect,sim_mean_votes,sim_median_votes,sim_p10,sim_p90,sim_p2_5,sim_p97_5,prob_ge_10,prob_ge_15,prob_ge_20,prob_ge_25,prob_ge_30,prob_ge_35,prob_rank_1,prob_top3_rank,prob_top10_rank,projected_3_vote_games,projected_2_vote_games,projected_1_vote_games
362,12843,Finn Maginness,hawthorn,0.1278677925906021,0.164714170885266,0.1191021781194674,0.1320750660965624,0.1303921566941782,0.1284988836164961,0.1293403383176881,0.1275872154234612,0.0042072735059602,0.0129728879770949,0.0368463782946639,0.12861,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
363,12272,Christian Salem,melbourne,0.1250191314863753,0.1271199873871633,0.1804062971935077,0.1003279409028789,0.1102044171362775,0.1213154528988509,0.1163772147821516,0.127454647923578,0.0246911905834963,0.0800783562906287,0.0021008559007879,0.12724,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
364,12607,Jack Henry,geelong,0.1407399141645796,0.153700689481517,0.1300074219249495,0.1062476367388928,0.1200445477091675,0.1355660725507266,0.1286676170655892,0.1265211186176632,0.0344922774256867,0.0344922774256867,0.0129607753169374,0.12936,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
365,13046,Arthur Jones,western_bulldogs,0.1228938870770815,0.1284190389893227,0.1277359777073013,0.1288302139683242,0.1264556832118271,0.1237843361107679,0.1249716014890164,0.1259400196150604,0.0059363268912426,0.0059363268912426,0.0055251519122411,0.12515,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
366,12090,Lincoln McCarthy,brisbane_lions,0.126203784901497,0.1384903101917132,0.1412727791020044,0.116380972715969,0.1203100975901801,0.1247303630736678,0.1227658006365622,0.1257795994766637,0.009822812185528,0.0248918063860354,0.0122865252902161,0.12581,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
367,13061,James ODonnell,western_bulldogs,0.12625750528579,0.1293402709471072,0.1179150712708761,0.1194911241165791,0.1221976765842635,0.1252425481104085,0.1238892718765663,0.1222207850735834,0.0067663811692109,0.0083424340149139,0.0030827656613171,0.12126,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
368,12644,Sam Taylor,greater_western_sydney,0.119413804700213,0.1340152188402766,0.1222553919218214,0.1256850360988224,0.1231765435393786,0.1203544894100044,0.1216087356897263,0.1221770531340479,0.0062712313986093,0.0062712313986093,0.0146014141400636,0.1238,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
369,12942,Alex Davies,gold_coast,0.1219034857062497,0.1156837583035848,0.1340431321994652,0.1136367518272242,0.1169434453788344,0.1206634756243958,0.1190101288485907,0.1214380581472338,0.0082667338790255,0.020406380372241,-0.0062197274026648,0.11872,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
370,13232,Leo Lombard,gold_coast,0.1220543943218499,0.0,0.1246844445369888,0.1172845363958586,0.119192479566253,0.1213389156329512,0.120384944047752,0.1209109540907796,0.0047698579259913,0.0073999081411302,-0.1220543943218499,0.12066,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
371,12774,Deven Robertson,west_coast,0.1210695502401828,0.1431952894628395,0.1150190082115028,0.1227291659163658,0.1220653196458926,0.1213184925916103,0.1216504157268469,0.1204403073211109,0.0016596156761829,0.0077101577048629,0.0221257392226566,0.12072,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
372,13119,Sam Clohesy,gold_coast,0.1050176130569227,0.1102002173288461,0.105856747090506,0.1480931237076866,0.1308629194473804,0.1114789396545372,0.1200940417846897,0.1202618685914064,0.0430755106507639,0.0430755106507639,0.0051826042719234,0.12131,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
373,12565,Jack Scrimshaw,hawthorn,0.1082232253990349,0.1125068276223931,0.1069598427247479,0.1401274950870699,0.1273657872118559,0.1130088658522401,0.1193897197898471,0.1191370432549897,0.031904269688035,0.033167652362322,0.0042836022233582,0.11934,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
374,12829,Jordon Butts,adelaide,0.1111683071724121,0.1212428296890323,0.1051233949411195,0.1351809121792078,0.1255758701764895,0.1147701979234314,0.1195727189247906,0.1183637364785321,0.0240126050067956,0.0300575172380883,0.0100745225166201,0.11684,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
375,13285,Mitchell Edwards,geelong,0.1173629116728929,0.0,0.1094477966327892,0.1202885998016776,0.1191183245501641,0.1178017648922104,0.1183869025179676,0.1168038795099469,0.0029256881287846,0.0108408031688883,-0.1173629116728929,0.11903,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
376,12559,Lewis Young,carlton,0.1156348380362505,0.1712557670445315,0.1008605767459343,0.1191290293298051,0.1177313528123832,0.1161589667302837,0.1168578049889946,0.1139029527309313,0.0034941912935546,0.0182684525838707,0.055620929008281,0.11415,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
377,13220,Hugh Boxshall,st_kilda,0.1073772198490403,0.1290029735920658,0.1034970540658045,0.1104921960108522,0.1092462055462071,0.1078444662733632,0.1084674615057383,0.1076914283490926,0.0031149761618118,0.0069951419450477,0.0216257537430254,0.10833,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
378,13045,Harry Rowston,greater_western_sydney,0.1003650858630839,0.1108026045694236,0.1174643986061363,0.1060320857539236,0.1037652857975864,0.1012151358467098,0.1023485358248772,0.1057683983734876,0.0056669998908397,0.0170993127430523,0.0104375187063396,0.1054,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
379,13159,Zac Taylor,adelaide,0.1062963876614532,0.1181862878565358,0.1041768937003689,0.102886541840217,0.1042504801687115,0.1057849107882678,0.1051029416240205,0.1046790428318037,0.0034098458212362,0.0034098458212362,0.0118899001950826,0.10711,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
380,13145,Steely Green,richmond,0.1032105007608516,0.1158868534311686,0.1074387049710604,0.1008924683551641,0.1018196813174391,0.1028627958999985,0.102399189418861,0.1032448302609027,0.0023180324056875,0.0065462366158963,0.012676352670317,0.10302,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
381,12174,Nick Vlastuin,richmond,0.0900725751457618,0.1037205665125549,0.091153744836199,0.1036117125083974,0.0981960575633432,0.0921034457501572,0.0948112732226843,0.0950275071607717,0.0135391373626355,0.0135391373626355,0.013647991366793,0.09523,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
382,13273,Harry Dean,carlton,0.094078072169244,0.0,0.0934793299638127,0.0946727267110715,0.0944348648943405,0.0941672703505181,0.0942862012588836,0.0941664528177973,0.0005946545418275,0.0011933967472587,-0.094078072169244,0.09384,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
383,12639,Brody Mihocek,melbourne,0.0977644744958494,0.0957057984482177,0.1231159951580505,0.0719005762117871,0.0822461355254124,0.0938848897532405,0.088712110096428,0.0937824142288682,0.0258638982840622,0.0512154189462633,-0.0020586760476316,0.09198,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
384,12140,Dane Rampe,sydney,0.0938076365541449,0.101708442475371,0.0958806974850935,0.0898292763729421,0.0914206204454232,0.0932108825269645,0.092415210490724,0.0928298226769137,0.0039783601812027,0.0060514211121513,0.0079008059212261,0.09262,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
385,13313,Patrick Retschko,richmond,0.0943183203626958,0.0,0.093301746010379,0.0885595945625638,0.0908630848826167,0.0934545114926762,0.0923027663326498,0.0920994514621863,0.0057587258001319,0.0057587258001319,-0.0943183203626958,0.09102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
386,12141,Jaeger OMeara,fremantle,0.0819448466929304,0.0864921420187372,0.0802012999171505,0.1009058662660924,0.0933214584368276,0.0847889996289047,0.0885812035435371,0.0882324941883811,0.0189610195731619,0.0207045663489419,0.0045472953258068,0.0882,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
387,13157,Caiden Cleary,sydney,0.0888175372606902,0.1063357238955701,0.0867127661951759,0.0851246569695385,0.0866018090859992,0.0882636052170177,0.0875250291587872,0.0871040749456843,0.0036928802911517,0.0036928802911517,0.0175181866348799,0.08713,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
388,13016,Elijah Hollands,carlton,0.0825782163577597,0.0788576934890702,0.1065284446895849,0.0799321407872195,0.0809905710154355,0.0821813050221786,0.0816520899080706,0.0864421355744356,0.0026460755705401,0.0265963039023653,-0.0037205228686894,0.08649,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
389,11917,Dion Prestia,richmond,0.0882442012188953,0.0892714313174188,0.0911542385309273,0.0789707949524535,0.0826801574590304,0.0868531902789293,0.0849985090256409,0.0855805164880473,0.0092734062664418,0.0121834435784738,0.0010272300985234,0.08647,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
390,13158,Max Gruzewski,greater_western_sydney,0.0814093979821558,0.0903697173314647,0.0784625263375962,0.0896384087683037,0.0863468044538444,0.0826437496000781,0.0842895517573075,0.0837001774283956,0.0082290107861478,0.0111758824307075,0.0089603193493088,0.08578,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
391,13307,Sullivan Robey,essendon,0.0834761839188794,0.0,0.1062952680357307,0.0692035298497625,0.0749125914774092,0.0813352858085118,0.0784807549946884,0.0830445718180587,0.0142726540691169,0.0370917381859682,-0.0834761839188794,0.08491,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
392,13177,Isaac Kako,essendon,0.0841946093296285,0.0906848362570205,0.0767687256565153,0.0711456410531067,0.0763652283637155,0.0822372640881503,0.0796274704328459,0.0781422936982233,0.0130489682765217,0.0130489682765217,0.006490226927392,0.07722,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
393,13217,Oliver Wiltshire,geelong,0.0833983073104475,0.0,0.098480049317722,0.059488509778495,0.069052428791276,0.0798118376806547,0.0750298781742641,0.078046226575719,0.0239097975319525,0.0389915395392269,-0.0833983073104475,0.0785,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
394,12622,Charlie Spargo,north_melbourne,0.0806754450859013,0.1028808303199746,0.0814772291914397,0.0719907319490762,0.075464617203807,0.0793727381153781,0.0776357954880131,0.0777961523091208,0.0086847131368251,0.0094864972423635,0.0222053852340732,0.07607,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
395,13077,Cooper Harvey,north_melbourne,0.0783043423724122,0.0941072230183047,0.0723255732376833,0.0794296071644514,0.0789795012476372,0.0784731320912192,0.0786981850496272,0.0775024312226815,0.0011252647920391,0.007104033926768,0.0158028806458925,0.07699,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
396,13221,Bo Allan,west_coast,0.0783360217348406,0.1072385046175171,0.0831040189617725,0.0731100259385082,0.0752004242570411,0.0775521223653907,0.0765069232061242,0.0774605226515106,0.0052259957963324,0.0099939930232642,0.0289024828826765,0.07861,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
397,12822,Matthew Cottrell,carlton,0.078969579859597,0.0963458415630679,0.0837783368869848,0.0688685329980289,0.0729089517426562,0.0774544228303618,0.0754342134580482,0.0763959648635258,0.010101046861568,0.0149098038889558,0.0173762617034708,0.077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
398,13235,Ty Gallop,brisbane_lions,0.0769581391326895,0.0,0.0760992207890021,0.0736119399287083,0.0749504196103008,0.0764562092520923,0.0757869694112961,0.0756151857425586,0.0033461992039812,0.0033461992039812,-0.0769581391326895,0.0762,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
399,13303,Wade Derksen,carlton,0.0782230553245894,0.0,0.0731110452781691,0.0694024475589349,0.0729306906651967,0.0768999641597412,0.0751358426066103,0.0741134405973263,0.0088206077656544,0.0088206077656544,-0.0782230553245894,0.07367,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
400,12936,Corey Durdin,port_adelaide,0.0751243514840897,0.0822259592591581,0.0815390900532814,0.0681914178369059,0.0709645912957794,0.0740844114370122,0.0726978247075754,0.0739807724214137,0.0069329336471838,0.0133476722163755,0.0071016077750684,0.07209,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
401,13210,Hamish Davis,west_coast,0.0724222701707741,0.0875618725552063,0.0863908874692416,0.0671224241478284,0.0692423625570066,0.0716272932673322,0.0705673240627431,0.0733610475224366,0.0052998460229456,0.0192684633214131,0.0151396023844322,0.07206,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
402,13276,Michael Sellwood,western_bulldogs,0.062958103834347,0.0,0.0717735545338022,0.0770452203642507,0.0714103737522893,0.0650711713138326,0.0678885946198134,0.0696516847597044,0.0140871165299037,0.0140871165299037,-0.062958103834347,0.06921,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
403,13078,Sam Banks,richmond,0.0696700142541006,0.0798631783528196,0.0715744968406292,0.0653068461047835,0.0670521133645104,0.0690155390317031,0.0681429054018396,0.0685238019191454,0.004363168149317,0.0062676507358457,0.010193164098719,0.06897,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
404,13294,Milan Murdock,west_coast,0.0764155632774525,0.0,0.0641388401341482,0.060300804818599,0.0667467082021404,0.0739983495086245,0.0707753978168538,0.0683200531881929,0.0161147584588534,0.0161147584588534,-0.0764155632774525,0.06817,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
405,12580,Ben McKay,essendon,0.0667150098800709,0.086036628855656,0.0675709757957347,0.0682528598613664,0.0676377198688482,0.0669456873772652,0.0672532573735243,0.067424450556657,0.0015378499812954,0.0015378499812954,0.0193216189755851,0.06546,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
406,12456,Nathan Broad,richmond,0.066691267332835,0.0739323618671365,0.0673321627301243,0.0675074270713003,0.0671809631759142,0.0668136912936048,0.0669769232412979,0.0671051023207557,0.0008161597384653,0.0008161597384653,0.0072410945343015,0.06666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
407,13035,Anthony Caminiti,st_kilda,0.07568141065193,0.0904988642094976,0.0809684347686976,0.0480236402435535,0.0590867484069226,0.0715327450906891,0.0660011910090151,0.0670585958323694,0.0276577704083765,0.0329447945251441,0.0148174535575675,0.06893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
408,12831,Liam Henry,st_kilda,0.0668409967808901,0.0821061494909598,0.0632971962378996,0.0692419707339127,0.0682815811527037,0.0672011428738436,0.0676813376644481,0.06697257755585,0.0024009739530225,0.0059447744960131,0.0152651527100697,0.06774,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
409,12800,Cody Weightman,western_bulldogs,0.0711734592761276,0.0757867150007405,0.0904535304751637,0.0473394510609344,0.0568730543470117,0.0675983580438487,0.06283155640081,0.0666875706406172,0.0238340082151932,0.0431140794142293,0.0046132557246128,0.06667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
410,13199,Christian Moraes,port_adelaide,0.0711116957751752,0.0917901281578247,0.0651436769827068,0.0607184725980279,0.0648757618688869,0.0695527122986031,0.0674740676631737,0.06628046390468,0.0103932231771473,0.0103932231771473,0.0206784323826494,0.06436,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
411,12802,Ryan Byrnes,st_kilda,0.0637273284014206,0.0728246228158561,0.0666239562090194,0.0657243143968991,0.0649255199987373,0.0640268763007604,0.0644262734998612,0.0650055990613819,0.0019969859954785,0.0028966278075987,0.0090972944144355,0.06372,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
412,13106,Zane Duursma,north_melbourne,0.0624829914696345,0.0780626561917733,0.0655164643536306,0.0645994126569244,0.0637528441820084,0.0628004546477279,0.0632237388851859,0.0638304334619852,0.0021164211872898,0.0030334728839961,0.0155796647221388,0.06479,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
413,13070,Ryan Maric,west_coast,0.0614440179445256,0.0695072083340604,0.0755447845303386,0.059228792227307,0.0601148825141944,0.0611117340869428,0.0606686889434991,0.0634888422606617,0.0022152257172186,0.0163159923030315,0.0080631903895347,0.06397,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
414,12321,Jesse Hogan,greater_western_sydney,0.0605431153416697,0.0688194497050844,0.0649245983245494,0.0623893462040196,0.0616508538590797,0.0608200499710222,0.0611892961434922,0.0620655927400681,0.0018462308623498,0.0043814829828797,0.0082763343634147,0.06446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
415,12882,Lachie Jones,port_adelaide,0.0638022217340642,0.0737863419435321,0.0628527947179432,0.0577557776293481,0.0601743552712345,0.0628952551183568,0.0616859662974136,0.0614960808941894,0.0060464441047161,0.0060464441047161,0.0099841202094678,0.06161,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
416,12957,Brady Hough,west_coast,0.058522948774542,0.0737655149070176,0.0643503657329492,0.0615467503738157,0.0603372297341062,0.0589765190144331,0.0595812793342878,0.0607467627259692,0.0030238015992737,0.0058274169584072,0.0152425661324756,0.0594,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
417,13095,James Trezise,richmond,0.0622770180475656,0.0721732463957191,0.0641215666233452,0.0546540144141256,0.0577032158675016,0.0611335675025496,0.0596089667758616,0.0599778764910175,0.00762300363344,0.0094675522092195,0.0098962283481534,0.06248,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
418,12446,Tom Cole,west_coast,0.0592007715345411,0.0726902516500631,0.0657906057369483,0.0564720503329944,0.0575635388136131,0.0587914633543091,0.0582457191139997,0.0595636859544812,0.0027287212015466,0.0093185554039538,0.0134894801155219,0.05901,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
419,13114,Jed Walter,gold_coast,0.0600241050810682,0.0614735889230737,0.0667780873037078,0.0494476144377732,0.0536782106950911,0.058437631484574,0.0563223333559149,0.0576731298004428,0.010576490643295,0.0173304728659345,0.0014494838420054,0.05634,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
420,12806,Brad Close,geelong,0.0577141076134811,0.063284916464541,0.0564545068774323,0.0516943967935068,0.0541022811214965,0.0568111509904849,0.0556072088264901,0.0553552886792803,0.0060197108199743,0.0060197108199743,0.0055708088510599,0.05251,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
421,12414,Callum Ah Chee,adelaide,0.0519827298333649,0.0576967374099845,0.0609398434036903,0.0553681888777665,0.0540140052600058,0.0524905486900252,0.0531676404989054,0.0549590632129705,0.0033854590444016,0.0089571135703254,0.0057140075766195,0.05442,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
422,12428,Mason Cox,fremantle,0.0467462804325557,0.0560463199927199,0.0534299151335109,0.0627382407330805,0.0563414566128705,0.0491450744776344,0.0523434665377394,0.0536801934779304,0.0159919603005247,0.0159919603005247,0.0093000395601641,0.05311,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
423,13186,Jacob Konstanty,north_melbourne,0.0532592227630311,0.0728084443263977,0.0521054360460024,0.0545227725376166,0.0540173526277824,0.0534487552292189,0.053701465184136,0.0534707078407303,0.0012635497745855,0.0024173364916142,0.0195492215633666,0.05403,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
424,11847,Rhys Stanley,geelong,0.053461800043277,0.057120564168722,0.0383743990112982,0.0595133679430687,0.057092740783152,0.0543695352282456,0.055579848808204,0.0525623686018083,0.0060515678997917,0.0211389689317705,0.003658764125445,0.05164,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
425,13178,Sam Davidson,western_bulldogs,0.0506538869455948,0.0562151868295635,0.0563546150666412,0.0515408334500655,0.0511860548482772,0.0507869289212654,0.0509643182221596,0.0521044638463688,0.0008869465044706,0.0057007281210463,0.0055612998839687,0.0514,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
426,12991,Jacob Wehr,port_adelaide,0.0514709691598724,0.0574372335985044,0.0587836657608417,0.0489231817370607,0.0499422967061854,0.0510888010464506,0.0505792435618883,0.0520417828820822,0.0025477874228116,0.009860484023781,0.005966264438632,0.05236,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
427,12631,Jordan Ridley,essendon,0.0478052733097079,0.0547237541312677,0.049737549896748,0.0562497107014641,0.0528719357447616,0.0490719389184713,0.0507608263968226,0.0511472817142306,0.0084444373917561,0.0084444373917561,0.0069184808215598,0.05203,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
428,12870,Matt Flynn,west_coast,0.0509210367785602,0.057579628576688,0.0408483206164713,0.0560144879850274,0.0539771075024405,0.0516850544595303,0.0527037447008237,0.0506892014684059,0.0050934512064672,0.0151661673685561,0.0066585917981278,0.05118,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
429,12721,Liam Stocker,st_kilda,0.0494926206117363,0.0606672335942491,0.0500794118905416,0.0492645757326388,0.0493557936842939,0.0494584138798826,0.0494128049040654,0.0495301631598269,0.0002280448790975,0.0008148361579028,0.0111746129825128,0.04893,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
430,12473,Reilly OBrien,adelaide,0.0454106266831492,0.0571430075635231,0.0223315177697185,0.0646391852619945,0.0569477618304562,0.0482949104699761,0.052140622185745,0.0475248004030589,0.0192285585788453,0.042307667492276,0.0117323808803739,0.04708,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
431,12490,Dan Butler,st_kilda,0.0450597382445988,0.0620661118293897,0.0397928501255761,0.053900366875627,0.0503641154232167,0.0463858325392537,0.0481539582654595,0.047100580641655,0.0088406286310281,0.0141075167500509,0.0170063735847908,0.04689,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
432,13015,Jai Culley,melbourne,0.0494535931797993,0.0516842611294131,0.056793460895388,0.0381230365579099,0.0426552592066657,0.047754009686516,0.0454878983621381,0.0469558719052558,0.0113305566218894,0.0186704243374781,0.0022306679496137,0.04679,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
